site,year,date,datescaled,siteyear,siteday,treeID,recorder,caterpillars,temp_m.cent,temp_ls.cent,temp_lm.cent,resid
MUN,2018,142,-0.41903196,MUN 2018,MUN 142 2018,MUN 16,JMS,0,-1.068385475,-0.108194017,1.2702496,15404
MUN,2018,142,-0.41903196,MUN 2018,MUN 142 2018,MUN 9a,DW,0,-1.068385475,-0.108194017,1.2702496,15405
MUN,2018,142,-0.41903196,MUN 2018,MUN 142 2018,MUN 13,JMS,0,-1.068385475,-0.108194017,1.2702496,15406
MUN,2018,142,-0.41903196,MUN 2018,MUN 142 2018,MUN 11,DW,0,-1.068385475,-0.108194017,1.2702496,15407
MUN,2018,142,-0.41903196,MUN 2018,MUN 142 2018,MUN 14,JMS,0,-1.068385475,-0.108194017,1.2702496,15408
NEW,2018,142,-0.41903196,NEW 2018,NEW 142 2018,NEW 12,JMS,0,-1.956396388,-0.473631942,0.61785327,15409
NEW,2018,142,-0.41903196,NEW 2018,NEW 142 2018,NEW 14,DW,0,-1.956396388,-0.473631942,0.61785327,15410
NEW,2018,142,-0.41903196,NEW 2018,NEW 142 2018,NEW 9,JMS,0,-1.956396388,-0.473631942,0.61785327,15411
NEW,2018,142,-0.41903196,NEW 2018,NEW 142 2018,NEW 10,JMS,0,-1.956396388,-0.473631942,0.61785327,15412
NEW,2018,142,-0.41903196,NEW 2018,NEW 142 2018,NEW 11,JMS,1,-1.956396388,-0.473631942,0.61785327,15413
NEW,2018,142,-0.41903196,NEW 2018,NEW 142 2018,NEW 13,DW,0,-1.956396388,-0.473631942,0.61785327,15414
NEW,2018,142,-0.41903196,NEW 2018,NEW 142 2018,NEW 15,DW,0,-1.956396388,-0.473631942,0.61785327,15415
NEW,2018,142,-0.41903196,NEW 2018,NEW 142 2018,NEW 16,DW,0,-1.956396388,-0.473631942,0.61785327,15416
OSP,2018,142,-0.41903196,OSP 2018,OSP 142 2018,OSP 1,DW,0,-1.292848769,-0.456404264,0.673706445,15417
OSP,2018,142,-0.41903196,OSP 2018,OSP 142 2018,OSP 12,DW,0,-1.292848769,-0.456404264,0.673706445,15418
OSP,2018,142,-0.41903196,OSP 2018,OSP 142 2018,OSP 15,JMS,0,-1.292848769,-0.456404264,0.673706445,15419
OSP,2018,142,-0.41903196,OSP 2018,OSP 142 2018,OSP 16,JMS,0,-1.292848769,-0.456404264,0.673706445,15420
OSP,2018,142,-0.41903196,OSP 2018,OSP 142 2018,OSP 10,DW,0,-1.292848769,-0.456404264,0.673706445,15421
OSP,2018,142,-0.41903196,OSP 2018,OSP 142 2018,OSP 13,DW,0,-1.292848769,-0.456404264,0.673706445,15422
OSP,2018,142,-0.41903196,OSP 2018,OSP 142 2018,OSP 14,DW,0,-1.292848769,-0.456404264,0.673706445,15423
PTH,2018,142,-0.41903196,PTH 2018,PTH 142 2018,PTH 15,KM,0,-0.670655813,0.720165039,2.034897417,15424
PTH,2018,142,-0.41903196,PTH 2018,PTH 142 2018,PTH 10,JB,0,-0.670655813,0.720165039,2.034897417,15425
PTH,2018,142,-0.41903196,PTH 2018,PTH 142 2018,PTH 11,JB,0,-0.670655813,0.720165039,2.034897417,15426
PTH,2018,142,-0.41903196,PTH 2018,PTH 142 2018,PTH 13,KM,2,-0.670655813,0.720165039,2.034897417,15427
PTH,2018,142,-0.41903196,PTH 2018,PTH 142 2018,PTH 9,KM,0,-0.670655813,0.720165039,2.034897417,15428
PTH,2018,142,-0.41903196,PTH 2018,PTH 142 2018,PTH 12,JB,0,-0.670655813,0.720165039,2.034897417,15429
PTH,2018,142,-0.41903196,PTH 2018,PTH 142 2018,PTH 14,KM,0,-0.670655813,0.720165039,2.034897417,15430
RSY,2018,142,-0.41903196,RSY 2018,RSY 142 2018,RSY 16,JB,0,-0.291922182,0.517921204,2.120798211,15431
RSY,2018,142,-0.41903196,RSY 2018,RSY 142 2018,RSY 10,KM,0,-0.291922182,0.517921204,2.120798211,15432
RSY,2018,142,-0.41903196,RSY 2018,RSY 142 2018,RSY 11,KM,3,-0.291922182,0.517921204,2.120798211,15433
RSY,2018,142,-0.41903196,RSY 2018,RSY 142 2018,RSY 12,KM,0,-0.291922182,0.517921204,2.120798211,15434
RSY,2018,142,-0.41903196,RSY 2018,RSY 142 2018,RSY 13,KM,0,-0.291922182,0.517921204,2.120798211,15435
RSY,2018,142,-0.41903196,RSY 2018,RSY 142 2018,RSY 14,JB,0,-0.291922182,0.517921204,2.120798211,15436
RSY,2018,142,-0.41903196,RSY 2018,RSY 142 2018,RSY 15,JB,0,-0.291922182,0.517921204,2.120798211,15437
RTH,2018,142,-0.41903196,RTH 2018,RTH 142 2018,RTH 9,JMS,0,-1.373546686,0.221519631,1.58315585,15438
RTH,2018,142,-0.41903196,RTH 2018,RTH 142 2018,RTH 15,DW,0,-1.373546686,0.221519631,1.58315585,15439
RTH,2018,142,-0.41903196,RTH 2018,RTH 142 2018,RTH 11,JMS,0,-1.373546686,0.221519631,1.58315585,15440
RTH,2018,142,-0.41903196,RTH 2018,RTH 142 2018,RTH 12,JMS,0,-1.373546686,0.221519631,1.58315585,15441
RTH,2018,142,-0.41903196,RTH 2018,RTH 142 2018,RTH 13,DW,0,-1.373546686,0.221519631,1.58315585,15442
RTH,2018,142,-0.41903196,RTH 2018,RTH 142 2018,RTH 14,DW,2,-1.373546686,0.221519631,1.58315585,15443
RTH,2018,142,-0.41903196,RTH 2018,RTH 142 2018,RTH 16,DW,0,-1.373546686,0.221519631,1.58315585,15444
RTH,2018,142,-0.41903196,RTH 2018,RTH 142 2018,RTH 17,JMS,0,-1.373546686,0.221519631,1.58315585,15445
SPD,2018,142,-0.41903196,SPD 2018,SPD 142 2018,SPD 9,JMS,0,-0.8416449,0.329632513,1.636063588,15446
SPD,2018,142,-0.41903196,SPD 2018,SPD 142 2018,SPD 12,DW,0,-0.8416449,0.329632513,1.636063588,15447
SPD,2018,142,-0.41903196,SPD 2018,SPD 142 2018,SPD 10,JMS,0,-0.8416449,0.329632513,1.636063588,15448
SPD,2018,142,-0.41903196,SPD 2018,SPD 142 2018,SPD 11,JMS,0,-0.8416449,0.329632513,1.636063588,15449
SPD,2018,142,-0.41903196,SPD 2018,SPD 142 2018,SPD 13,DW,0,-0.8416449,0.329632513,1.636063588,15450
SPD,2018,142,-0.41903196,SPD 2018,SPD 142 2018,SPD 14,DW,0,-0.8416449,0.329632513,1.636063588,15451
SPD,2018,142,-0.41903196,SPD 2018,SPD 142 2018,SPD 15,DW,0,-0.8416449,0.329632513,1.636063588,15452
SPD,2018,142,-0.41903196,SPD 2018,SPD 142 2018,SPD 16,DW,0,-0.8416449,0.329632513,1.636063588,15453
ALN,2018,143,-0.34804932,ALN 2018,ALN 143 2018,ALN 1,DW,0,-0.876627539,0.295174605,1.597835909,15454
ALN,2018,143,-0.34804932,ALN 2018,ALN 143 2018,ALN 8,DW,0,-0.876627539,0.295174605,1.597835909,15455
ALN,2018,143,-0.34804932,ALN 2018,ALN 143 2018,ALN 2,DW,1,-0.876627539,0.295174605,1.597835909,15456
ALN,2018,143,-0.34804932,ALN 2018,ALN 143 2018,ALN 6,DW,3,-0.876627539,0.295174605,1.597835909,15457
ALN,2018,143,-0.34804932,ALN 2018,ALN 143 2018,ALN 7,KM,0,-0.876627539,0.295174605,1.597835909,15458
ALN,2018,143,-0.34804932,ALN 2018,ALN 143 2018,ALN 9,DW,0,-0.876627539,0.295174605,1.597835909,15459
ART,2018,143,-0.34804932,ART 2018,ART 143 2018,ART 1,DW,0,-0.574291229,0.334768355,1.813027873,15460
ART,2018,143,-0.34804932,ART 2018,ART 143 2018,ART 3,DW,0,-0.574291229,0.334768355,1.813027873,15461
ART,2018,143,-0.34804932,ART 2018,ART 143 2018,ART 4,DW,0,-0.574291229,0.334768355,1.813027873,15462
ART,2018,143,-0.34804932,ART 2018,ART 143 2018,ART 5,DW,0,-0.574291229,0.334768355,1.813027873,15463
ART,2018,143,-0.34804932,ART 2018,ART 143 2018,ART 7,DW,1,-0.574291229,0.334768355,1.813027873,15464
ART,2018,143,-0.34804932,ART 2018,ART 143 2018,ART 8,KM,0,-0.574291229,0.334768355,1.813027873,15465
AVI,2018,143,-0.34804932,AVI 2018,AVI 143 2018,AVI 2,DW,0,-1.821562559,-0.231296271,1.054525889,15466
AVI,2018,143,-0.34804932,AVI 2018,AVI 143 2018,AVI 3,DW,4,-1.821562559,-0.231296271,1.054525889,15467
AVI,2018,143,-0.34804932,AVI 2018,AVI 143 2018,AVI 4,KM,9,-1.821562559,-0.231296271,1.054525889,15468
AVI,2018,143,-0.34804932,AVI 2018,AVI 143 2018,AVI 5,KM,17,-1.821562559,-0.231296271,1.054525889,15469
AVI,2018,143,-0.34804932,AVI 2018,AVI 143 2018,AVI 7,DW,0,-1.821562559,-0.231296271,1.054525889,15470
AVI,2018,143,-0.34804932,AVI 2018,AVI 143 2018,AVI 8,DW,0,-1.821562559,-0.231296271,1.054525889,15471
BAD,2018,143,-0.34804932,BAD 2018,BAD 143 2018,BAD 4,JMS,0,-1.672909285,-0.346861534,0.933659818,15472
BAD,2018,143,-0.34804932,BAD 2018,BAD 143 2018,BAD 2,JMS,0,-1.672909285,-0.346861534,0.933659818,15473
BAD,2018,143,-0.34804932,BAD 2018,BAD 143 2018,BAD 15,JMS,0,-1.672909285,-0.346861534,0.933659818,15474
BAD,2018,143,-0.34804932,BAD 2018,BAD 143 2018,BAD 1,JMS,0,-1.672909285,-0.346861534,0.933659818,15475
BAD,2018,143,-0.34804932,BAD 2018,BAD 143 2018,BAD 3,JMS,0,-1.672909285,-0.346861534,0.933659818,15476
BAD,2018,143,-0.34804932,BAD 2018,BAD 143 2018,BAD 6,JB,0,-1.672909285,-0.346861534,0.933659818,15477
BAD,2018,143,-0.34804932,BAD 2018,BAD 143 2018,BAD 16,JB,0,-1.672909285,-0.346861534,0.933659818,15478
BAD,2018,143,-0.34804932,BAD 2018,BAD 143 2018,BAD 17,JB,0,-1.672909285,-0.346861534,0.933659818,15479
CAL,2018,143,-0.34804932,CAL 2018,CAL 143 2018,CAL 1,JMS,0,-2.066818015,-0.396044783,0.621071028,15480
CAL,2018,143,-0.34804932,CAL 2018,CAL 143 2018,CAL 2B,JB,0,-2.066818015,-0.396044783,0.621071028,15481
CAL,2018,143,-0.34804932,CAL 2018,CAL 143 2018,CAL 4B,JB,0,-2.066818015,-0.396044783,0.621071028,15482
CAL,2018,143,-0.34804932,CAL 2018,CAL 143 2018,CAL 6,JB,0,-2.066818015,-0.396044783,0.621071028,15483
CAL,2018,143,-0.34804932,CAL 2018,CAL 143 2018,CAL 7,JMS,0,-2.066818015,-0.396044783,0.621071028,15484
CAL,2018,143,-0.34804932,CAL 2018,CAL 143 2018,CAL 5B,JMS,0,-2.066818015,-0.396044783,0.621071028,15485
CAL,2018,143,-0.34804932,CAL 2018,CAL 143 2018,CAL 8,JMS,0,-2.066818015,-0.396044783,0.621071028,15486
CRU,2018,143,-0.34804932,CRU 2018,CRU 143 2018,CRU 2,DW,0,-2.248632995,-0.530711237,0.567577477,15487
CRU,2018,143,-0.34804932,CRU 2018,CRU 143 2018,CRU 5,DW,0,-2.248632995,-0.530711237,0.567577477,15488
CRU,2018,143,-0.34804932,CRU 2018,CRU 143 2018,CRU 6,DW,0,-2.248632995,-0.530711237,0.567577477,15489
CRU,2018,143,-0.34804932,CRU 2018,CRU 143 2018,CRU 7,KM,0,-2.248632995,-0.530711237,0.567577477,15490
CRU,2018,143,-0.34804932,CRU 2018,CRU 143 2018,CRU 8,KM,0,-2.248632995,-0.530711237,0.567577477,15491
CRU,2018,143,-0.34804932,CRU 2018,CRU 143 2018,CRU 1B,KM,0,-2.248632995,-0.530711237,0.567577477,15492
CRU,2018,143,-0.34804932,CRU 2018,CRU 143 2018,CRU 4B,DW,0,-2.248632995,-0.530711237,0.567577477,15493
DAV,2018,143,-0.34804932,DAV 2018,DAV 143 2018,DAV 1,KM,0,-1.464415237,-0.285020123,1.10457202,15494
DAV,2018,143,-0.34804932,DAV 2018,DAV 143 2018,DAV 5,DW,0,-1.464415237,-0.285020123,1.10457202,15495
DAV,2018,143,-0.34804932,DAV 2018,DAV 143 2018,DAV 6,KM,0,-1.464415237,-0.285020123,1.10457202,15496
DAV,2018,143,-0.34804932,DAV 2018,DAV 143 2018,DAV 7,KM,0,-1.464415237,-0.285020123,1.10457202,15497
DAV,2018,143,-0.34804932,DAV 2018,DAV 143 2018,DAV 4,DW,0,-1.464415237,-0.285020123,1.10457202,15498
DAV,2018,143,-0.34804932,DAV 2018,DAV 143 2018,DAV 2,KM,0,-1.464415237,-0.285020123,1.10457202,15499
DAV,2018,143,-0.34804932,DAV 2018,DAV 143 2018,DAV 3,KM,0,-1.464415237,-0.285020123,1.10457202,15500
DAV,2018,143,-0.34804932,DAV 2018,DAV 143 2018,DAV 8,DW,0,-1.464415237,-0.285020123,1.10457202,15501
DLW,2018,143,-0.34804932,DLW 2018,DLW 143 2018,DLW 5,KM,0,-2.644902836,-0.930369187,0.243137993,15502
DLW,2018,143,-0.34804932,DLW 2018,DLW 143 2018,DLW 3B,DW,0,-2.644902836,-0.930369187,0.243137993,15503
DLW,2018,143,-0.34804932,DLW 2018,DLW 143 2018,DLW 2,DW,0,-2.644902836,-0.930369187,0.243137993,15504
DLW,2018,143,-0.34804932,DLW 2018,DLW 143 2018,DLW 7,DW,0,-2.644902836,-0.930369187,0.243137993,15505
DLW,2018,143,-0.34804932,DLW 2018,DLW 143 2018,DLW 6B,KM,0,-2.644902836,-0.930369187,0.243137993,15506
DLW,2018,143,-0.34804932,DLW 2018,DLW 143 2018,DLW 1,DW,0,-2.644902836,-0.930369187,0.243137993,15507
DLW,2018,143,-0.34804932,DLW 2018,DLW 143 2018,DLW 4,KM,0,-2.644902836,-0.930369187,0.243137993,15508
DLW,2018,143,-0.34804932,DLW 2018,DLW 143 2018,DLW 8,KM,0,-2.644902836,-0.930369187,0.243137993,15509
DOW,2018,143,-0.34804932,DOW 2018,DOW 143 2018,DOW 2,JMS,0,-1.55833488,-0.105285004,1.307268449,15510
DOW,2018,143,-0.34804932,DOW 2018,DOW 143 2018,DOW 4,JMS,0,-1.55833488,-0.105285004,1.307268449,15511
DOW,2018,143,-0.34804932,DOW 2018,DOW 143 2018,DOW 6,JMS,0,-1.55833488,-0.105285004,1.307268449,15512
DOW,2018,143,-0.34804932,DOW 2018,DOW 143 2018,DOW 8,JB,0,-1.55833488,-0.105285004,1.307268449,15513
DOW,2018,143,-0.34804932,DOW 2018,DOW 143 2018,DOW 12,JB,0,-1.55833488,-0.105285004,1.307268449,15514
DOW,2018,143,-0.34804932,DOW 2018,DOW 143 2018,DOW 10,JB,0,-1.55833488,-0.105285004,1.307268449,15515
DOW,2018,143,-0.34804932,DOW 2018,DOW 143 2018,DOW 14,JB,1,-1.55833488,-0.105285004,1.307268449,15516
DOW,2018,143,-0.34804932,DOW 2018,DOW 143 2018,DOW 16,JB,1,-1.55833488,-0.105285004,1.307268449,15517
DUN,2018,143,-0.34804932,DUN 2018,DUN 143 2018,DUN 3,JB,0,-2.036182102,-0.514935514,0.746366167,15518
DUN,2018,143,-0.34804932,DUN 2018,DUN 143 2018,DUN 4,JB,0,-2.036182102,-0.514935514,0.746366167,15519
DUN,2018,143,-0.34804932,DUN 2018,DUN 143 2018,DUN 1B,JB,0,-2.036182102,-0.514935514,0.746366167,15520
DUN,2018,143,-0.34804932,DUN 2018,DUN 143 2018,DUN 6B,JB,2,-2.036182102,-0.514935514,0.746366167,15521
DUN,2018,143,-0.34804932,DUN 2018,DUN 143 2018,DUN 8,JB,0,-2.036182102,-0.514935514,0.746366167,15522
DUN,2018,143,-0.34804932,DUN 2018,DUN 143 2018,DUN 5,JB,0,-2.036182102,-0.514935514,0.746366167,15523
EDI,2018,143,-0.34804932,EDI 2018,EDI 143 2018,EDI 2,JMS,0,-0.699334384,0.320729665,1.932048211,15524
EDI,2018,143,-0.34804932,EDI 2018,EDI 143 2018,EDI 3,JMS,0,-0.699334384,0.320729665,1.932048211,15525
EDI,2018,143,-0.34804932,EDI 2018,EDI 143 2018,EDI 7,JMS,0,-0.699334384,0.320729665,1.932048211,15526
EDI,2018,143,-0.34804932,EDI 2018,EDI 143 2018,EDI 1,JMS,0,-0.699334384,0.320729665,1.932048211,15527
EDI,2018,143,-0.34804932,EDI 2018,EDI 143 2018,EDI 4,JMS,0,-0.699334384,0.320729665,1.932048211,15528
EDI,2018,143,-0.34804932,EDI 2018,EDI 143 2018,EDI 5,JMS,0,-0.699334384,0.320729665,1.932048211,15529
EDI,2018,143,-0.34804932,EDI 2018,EDI 143 2018,EDI 6,JMS,0,-0.699334384,0.320729665,1.932048211,15530
FOU,2018,143,-0.34804932,FOU 2018,FOU 143 2018,FOU 8,DW,0,-0.797220793,0.135250498,1.412482735,15531
FOU,2018,143,-0.34804932,FOU 2018,FOU 143 2018,FOU 9B,DW,0,-0.797220793,0.135250498,1.412482735,15532
FOU,2018,143,-0.34804932,FOU 2018,FOU 143 2018,FOU 4,DW,0,-0.797220793,0.135250498,1.412482735,15533
FOU,2018,143,-0.34804932,FOU 2018,FOU 143 2018,FOU 6B,DW,0,-0.797220793,0.135250498,1.412482735,15534
FOU,2018,143,-0.34804932,FOU 2018,FOU 143 2018,FOU 3,DW,0,-0.797220793,0.135250498,1.412482735,15535
FOU,2018,143,-0.34804932,FOU 2018,FOU 143 2018,FOU 7,DW,0,-0.797220793,0.135250498,1.412482735,15536
FOU,2018,143,-0.34804932,FOU 2018,FOU 143 2018,FOU 9,DW,0,-0.797220793,0.135250498,1.412482735,15537
GLF,2018,143,-0.34804932,GLF 2018,GLF 143 2018,GLF 8,JMS,0,-1.571721785,-0.043565829,1.324339381,15538
GLF,2018,143,-0.34804932,GLF 2018,GLF 143 2018,GLF 3B,JMS,0,-1.571721785,-0.043565829,1.324339381,15539
GLF,2018,143,-0.34804932,GLF 2018,GLF 143 2018,GLF 9,JMS,0,-1.571721785,-0.043565829,1.324339381,15540
GLF,2018,143,-0.34804932,GLF 2018,GLF 143 2018,GLF 2,JMS,0,-1.571721785,-0.043565829,1.324339381,15541
GLF,2018,143,-0.34804932,GLF 2018,GLF 143 2018,GLF 6,JB,0,-1.571721785,-0.043565829,1.324339381,15542
GLF,2018,143,-0.34804932,GLF 2018,GLF 143 2018,GLF 7,JB,0,-1.571721785,-0.043565829,1.324339381,15543
GLF,2018,143,-0.34804932,GLF 2018,GLF 143 2018,GLF 5,JB,0,-1.571721785,-0.043565829,1.324339381,15544
HWP,2018,143,-0.34804932,HWP 2018,HWP 143 2018,HWP 1,DW,0,-1.653739146,0.014168653,1.225190572,15545
HWP,2018,143,-0.34804932,HWP 2018,HWP 143 2018,HWP 4,DW,0,-1.653739146,0.014168653,1.225190572,15546
HWP,2018,143,-0.34804932,HWP 2018,HWP 143 2018,HWP 5,DW,0,-1.653739146,0.014168653,1.225190572,15547
HWP,2018,143,-0.34804932,HWP 2018,HWP 143 2018,HWP 6,DW,0,-1.653739146,0.014168653,1.225190572,15548
HWP,2018,143,-0.34804932,HWP 2018,HWP 143 2018,HWP 17,KM,1,-1.653739146,0.014168653,1.225190572,15549
HWP,2018,143,-0.34804932,HWP 2018,HWP 143 2018,HWP 7,KM,0,-1.653739146,0.014168653,1.225190572,15550
HWP,2018,143,-0.34804932,HWP 2018,HWP 143 2018,HWP 10,KM,0,-1.653739146,0.014168653,1.225190572,15551
HWP,2018,143,-0.34804932,HWP 2018,HWP 143 2018,HWP 16,KM,0,-1.653739146,0.014168653,1.225190572,15552
KCK,2018,143,-0.34804932,KCK 2018,KCK 143 2018,KCK 2,JB,0,-1.631827936,-0.123281177,0.994344342,15553
KCK,2018,143,-0.34804932,KCK 2018,KCK 143 2018,KCK 3,JB,0,-1.631827936,-0.123281177,0.994344342,15554
KCK,2018,143,-0.34804932,KCK 2018,KCK 143 2018,KCK 1,JB,0,-1.631827936,-0.123281177,0.994344342,15555
KCK,2018,143,-0.34804932,KCK 2018,KCK 143 2018,KCK 6,JB,1,-1.631827936,-0.123281177,0.994344342,15556
KCZ,2018,143,-0.34804932,KCZ 2018,KCZ 143 2018,KCZ 8,JMS,0,-1.559652836,0.064772607,1.231158826,15557
KCZ,2018,143,-0.34804932,KCZ 2018,KCZ 143 2018,KCZ 1,JMS,0,-1.559652836,0.064772607,1.231158826,15558
KCZ,2018,143,-0.34804932,KCZ 2018,KCZ 143 2018,KCZ 3,JMS,0,-1.559652836,0.064772607,1.231158826,15559
KCZ,2018,143,-0.34804932,KCZ 2018,KCZ 143 2018,KCZ 4,JMS,1,-1.559652836,0.064772607,1.231158826,15560
KCZ,2018,143,-0.34804932,KCZ 2018,KCZ 143 2018,KCZ 5,JMS,0,-1.559652836,0.064772607,1.231158826,15561
KCZ,2018,143,-0.34804932,KCZ 2018,KCZ 143 2018,KCZ 6,JMS,0,-1.559652836,0.064772607,1.231158826,15562
KCZ,2018,143,-0.34804932,KCZ 2018,KCZ 143 2018,KCZ 7,JMS,0,-1.559652836,0.064772607,1.231158826,15563
PIT,2018,143,-0.34804932,PIT 2018,PIT 143 2018,PIT 8,JB,1,-1.533880019,-0.030717402,1.050311108,15564
PIT,2018,143,-0.34804932,PIT 2018,PIT 143 2018,PIT 2,JB,0,-1.533880019,-0.030717402,1.050311108,15565
PIT,2018,143,-0.34804932,PIT 2018,PIT 143 2018,PIT 6,JB,0,-1.533880019,-0.030717402,1.050311108,15566
PIT,2018,143,-0.34804932,PIT 2018,PIT 143 2018,PIT 10,JB,0,-1.533880019,-0.030717402,1.050311108,15567
PIT,2018,143,-0.34804932,PIT 2018,PIT 143 2018,PIT 12,JB,0,-1.533880019,-0.030717402,1.050311108,15568
PIT,2018,143,-0.34804932,PIT 2018,PIT 143 2018,PIT 14,JB,0,-1.533880019,-0.030717402,1.050311108,15569
PIT,2018,143,-0.34804932,PIT 2018,PIT 143 2018,PIT 16,JB,0,-1.533880019,-0.030717402,1.050311108,15570
SER,2018,143,-0.34804932,SER 2018,SER 143 2018,SER 5,JMS,0,-0.445657797,0.795345523,2.049357239,15571
SER,2018,143,-0.34804932,SER 2018,SER 143 2018,SER 8,JMS,0,-0.445657797,0.795345523,2.049357239,15572
SER,2018,143,-0.34804932,SER 2018,SER 143 2018,SER 4,JMS,0,-0.445657797,0.795345523,2.049357239,15573
SER,2018,143,-0.34804932,SER 2018,SER 143 2018,SER 7,JMS,1,-0.445657797,0.795345523,2.049357239,15574
SER,2018,143,-0.34804932,SER 2018,SER 143 2018,SER 6,JMS,0,-0.445657797,0.795345523,2.049357239,15575
SER,2018,143,-0.34804932,SER 2018,SER 143 2018,SER 9,JMS,0,-0.445657797,0.795345523,2.049357239,15576
SLS,2018,143,-0.34804932,SLS 2018,SLS 143 2018,SLS 1,DW,0,-2.482943015,-0.962012682,0.364180651,15577
SLS,2018,143,-0.34804932,SLS 2018,SLS 143 2018,SLS 2,DW,0,-2.482943015,-0.962012682,0.364180651,15578
SLS,2018,143,-0.34804932,SLS 2018,SLS 143 2018,SLS 3,DW,0,-2.482943015,-0.962012682,0.364180651,15579
SLS,2018,143,-0.34804932,SLS 2018,SLS 143 2018,SLS 4,DW,1,-2.482943015,-0.962012682,0.364180651,15580
SLS,2018,143,-0.34804932,SLS 2018,SLS 143 2018,SLS 6,KM,0,-2.482943015,-0.962012682,0.364180651,15581
SLS,2018,143,-0.34804932,SLS 2018,SLS 143 2018,SLS 7,KM,0,-2.482943015,-0.962012682,0.364180651,15582
SLS,2018,143,-0.34804932,SLS 2018,SLS 143 2018,SLS 8,KM,0,-2.482943015,-0.962012682,0.364180651,15583
STY,2018,143,-0.34804932,STY 2018,STY 143 2018,STY 2B,JB,0,-1.023649364,0.527371459,1.898166266,15584
STY,2018,143,-0.34804932,STY 2018,STY 143 2018,STY 7B,JMS,1,-1.023649364,0.527371459,1.898166266,15585
STY,2018,143,-0.34804932,STY 2018,STY 143 2018,STY 8,JMS,1,-1.023649364,0.527371459,1.898166266,15586
STY,2018,143,-0.34804932,STY 2018,STY 143 2018,STY 5,JB,0,-1.023649364,0.527371459,1.898166266,15587
STY,2018,143,-0.34804932,STY 2018,STY 143 2018,STY 6,JB,1,-1.023649364,0.527371459,1.898166266,15588
STY,2018,143,-0.34804932,STY 2018,STY 143 2018,STY 1,JMS,1,-1.023649364,0.527371459,1.898166266,15589
STY,2018,143,-0.34804932,STY 2018,STY 143 2018,STY 9,JMS,0,-1.023649364,0.527371459,1.898166266,15590
TAI,2018,143,-0.34804932,TAI 2018,TAI 143 2018,TAI 1B,KM,0,-0.870119106,-0.196886832,0.977804659,15591
TAI,2018,143,-0.34804932,TAI 2018,TAI 143 2018,TAI 5B,DW,0,-0.870119106,-0.196886832,0.977804659,15592
TAI,2018,143,-0.34804932,TAI 2018,TAI 143 2018,TAI 7B,KM,0,-0.870119106,-0.196886832,0.977804659,15593
TAI,2018,143,-0.34804932,TAI 2018,TAI 143 2018,TAI 2B,KM,0,-0.870119106,-0.196886832,0.977804659,15594
TOM,2018,143,-0.34804932,TOM 2018,TOM 143 2018,TOM 1,KM,1,-2.008383987,-0.453577946,0.875317556,15595
TOM,2018,143,-0.34804932,TOM 2018,TOM 143 2018,TOM 2,KM,0,-2.008383987,-0.453577946,0.875317556,15596
TOM,2018,143,-0.34804932,TOM 2018,TOM 143 2018,TOM 3,KM,0,-2.008383987,-0.453577946,0.875317556,15597
TOM,2018,143,-0.34804932,TOM 2018,TOM 143 2018,TOM 4,KM,0,-2.008383987,-0.453577946,0.875317556,15598
TOM,2018,143,-0.34804932,TOM 2018,TOM 143 2018,TOM 5,DW,0,-2.008383987,-0.453577946,0.875317556,15599
TOM,2018,143,-0.34804932,TOM 2018,TOM 143 2018,TOM 6,DW,0,-2.008383987,-0.453577946,0.875317556,15600
TOM,2018,143,-0.34804932,TOM 2018,TOM 143 2018,TOM 7,DW,0,-2.008383987,-0.453577946,0.875317556,15601
TOM,2018,143,-0.34804932,TOM 2018,TOM 143 2018,TOM 8,DW,0,-2.008383987,-0.453577946,0.875317556,15602
AVN,2018,144,-0.277066681,AVN 2018,AVN 144 2018,AVN 7,KM,0,-1.54911613,0.155542165,1.619474302,15603
AVN,2018,144,-0.277066681,AVN 2018,AVN 144 2018,AVN 1,KM,0,-1.54911613,0.155542165,1.619474302,15604
AVN,2018,144,-0.277066681,AVN 2018,AVN 144 2018,AVN 2,KM,7,-1.54911613,0.155542165,1.619474302,15605
AVN,2018,144,-0.277066681,AVN 2018,AVN 144 2018,AVN 3,KM,0,-1.54911613,0.155542165,1.619474302,15606
AVN,2018,144,-0.277066681,AVN 2018,AVN 144 2018,AVN 4,DW,0,-1.54911613,0.155542165,1.619474302,15607
AVN,2018,144,-0.277066681,AVN 2018,AVN 144 2018,AVN 6,DW,0,-1.54911613,0.155542165,1.619474302,15608
BIR,2018,144,-0.277066681,BIR 2018,BIR 144 2018,BIR 3,DAP,1,-1.781815535,-0.173016509,1.076799699,15609
BIR,2018,144,-0.277066681,BIR 2018,BIR 144 2018,BIR 1,DAP,0,-1.781815535,-0.173016509,1.076799699,15610
BIR,2018,144,-0.277066681,BIR 2018,BIR 144 2018,BIR 2,DAP,0,-1.781815535,-0.173016509,1.076799699,15611
BIR,2018,144,-0.277066681,BIR 2018,BIR 144 2018,BIR 8,DAP,1,-1.781815535,-0.173016509,1.076799699,15612
BIR,2018,144,-0.277066681,BIR 2018,BIR 144 2018,BIR 7,JB,0,-1.781815535,-0.173016509,1.076799699,15613
BIR,2018,144,-0.277066681,BIR 2018,BIR 144 2018,BIR 4,JB,0,-1.781815535,-0.173016509,1.076799699,15614
BIR,2018,144,-0.277066681,BIR 2018,BIR 144 2018,BIR 5,JB,0,-1.781815535,-0.173016509,1.076799699,15615
